,ad,count
3815,ad601295421456,10
3816,ad936302870531,10
3817,ad154618822660,10
3818,ad223338299399,10
3819,ad438086664201,10
3820,ad249108103205,10
3821,ad601295421476,10
3822,ad1580547964928,10
3823,ad1529008357435,10
3824,ad154618822690,10
3825,ad1194000908321,10
3826,ad944892805157,10
3827,ad317827579927,10
3828,ad549755813941,10
3829,ad506806140933,10
3830,ad1297080123425,10
3831,ad1030792151088,10
3832,ad1297080123417,10
3833,ad1151051235381,10
3834,ad1090921693209,10
3835,ad1236950581257,10
3836,ad1142461300774,10
3837,ad206158430214,10
3838,ad1683627180054,10
3839,ad1400159338517,10
3840,ad171798691891,10
3841,ad798863917116,10
3842,ad463856467969,10
3843,ad773094113332,10
3844,ad1571958030351,10
3845,ad764504178766,10
3846,ad1005022347313,10
3847,ad876173328405,10
3848,ad128849018919,10
3849,ad919123001356,10
3850,ad1425929142321,10
3851,ad455266533378,10
3852,ad1262720385079,10
3853,ad1666447310862,10
3854,ad1606317768718,10
3855,ad1065151889451,10
3856,ad85899345949,10
3857,ad1511828488201,10
3858,ad1417339207725,10
3859,ad1477468749842,10
3860,ad996432412673,10
3861,ad970662608950,10
3862,ad481036337163,10
3863,ad764504178720,10
3864,ad541165879329,10
3865,ad790273982507,10
3866,ad163208757278,10
3867,ad1700807049258,10
3868,ad1305670058012,10
3869,ad566935683108,10
3870,ad1460288880686,10
3871,ad206158430221,10
3872,ad558345748486,10
3873,ad996432412716,10
3874,ad1211180777474,10
3875,ad506806140959,10
3876,ad25769803795,10
3877,ad283467841568,10
3878,ad1082331758635,10
3879,ad721554505752,10
3880,ad1279900254208,10
3881,ad1116691497008,10
3882,ad369367187470,10
3883,ad68719476747,10
3884,ad309237645323,10
3885,ad601295421492,10
3886,ad584115552281,10
3887,ad1571958030363,10
3888,ad798863917083,10
3889,ad1279900254218,10
3890,ad343597383693,10
3891,ad412316860455,10
3892,ad1116691496966,10
3893,ad841813590024,10
3894,ad1589137899521,10
3895,ad1125281431600,10
3896,ad970662608970,10
3897,ad369367187516,10
3898,ad1297080123428,10
3899,ad343597383697,10
3900,ad678604832790,10
3901,ad927712935980,10
3902,ad395136991252,10
3903,ad833223655459,10
3904,ad489626271750,10
3905,ad1322849927194,10
3906,ad171798691874,10
3907,ad1159641169960,10
3908,ad1400159338500,10
3909,ad1382979469343,10
3910,ad532575944725,10
3911,ad678604832808,10
3912,ad154618822692,10
3913,ad274877906951,10
3914,ad42949672972,10
3915,ad1305670058035,10
3916,ad420906795068,10
3917,ad395136991292,10
3918,ad1039382085632,10
3919,ad1494648619047,10
3920,ad816043786316,10
3921,ad515396075541,10
3922,ad283467841560,10
3923,ad1245540515849,10
3924,ad833223655427,10
3925,ad8589934628,10
3926,ad266287972401,10
3927,ad1125281431579,10
3928,ad489626271813,10
3929,ad919123001392,10
3930,ad1580547964977,10
3931,ad1683627180088,10
3932,ad1305670058015,10
3933,ad1460288880677,10
3934,ad755914244110,10
3935,ad171798691848,10
3936,ad644245094432,10
3937,ad1374389534758,10
3938,ad670014898182,10
3939,ad1511828488231,10
3940,ad652835029021,10
3941,ad68719476741,10
3942,ad1030792151079,10
3943,ad369367187503,10
3944,ad764504178714,10
3945,ad1692217114668,10
3946,ad1486058684481,10
3947,ad206158430236,10
3948,ad163208757298,10
3949,ad936302870547,10
3950,ad1529008357411,10
3951,ad876173328414,10
3952,ad515396075524,10
3953,ad644245094454,10
3954,ad1030792151080,10
3955,ad60129542158,10
3956,ad1228360646674,10
3957,ad833223655482,10
3958,ad910533066800,10
3959,ad1236950581275,9
3960,ad1425929142304,9
3961,ad1314259992617,9
3962,ad1245540515852,9
3963,ad455266533411,9
3964,ad807453851701,9
3965,ad515396075554,9
3966,ad481036337165,9
3967,ad1520418422809,9
3968,ad970662608974,9
3969,ad1443109011470,9
3970,ad128849018889,9
3971,ad1357209665590,9
3972,ad730144440368,9
3973,ad601295421466,9
3974,ad953482739739,9
3975,ad1047972020265,9
3976,ad446676598784,9
3977,ad1649267441712,9
3978,ad1554778161217,9
3979,ad1005022347266,9
3980,ad1022202216498,9
3981,ad670014898224,9
3982,ad1451698946092,9
3983,ad1013612281883,9
3984,ad962072674354,9
3985,ad1589137899545,9
3986,ad1331439861817,9
3987,ad987842478130,9
3988,ad738734374969,9
3989,ad403726925879,9
3990,ad884763263015,9
3991,ad858993459240,9
3992,ad163208757288,9
3993,ad188978561070,9
3994,ad1039382085678,9
3995,ad1254130450477,9
3996,ad850403524629,9
3997,ad1580547964940,9
3998,ad111669149731,9
3999,ad566935683085,9
4000,ad790273982490,9
4001,ad1709396983847,9
4002,ad506806140929,9
4003,ad188978561085,9
4004,ad1133871366163,9
4005,ad1700807049243,9
4006,ad893353197596,9
4007,ad300647710762,9
4008,ad489626271788,9
4009,ad1460288880672,9
4010,ad1047972020268,9
4011,ad1632087572508,9
4012,ad1382979469315,9
4013,ad1211180777492,9
4014,ad523986010124,9
4015,ad884763263006,9
4016,ad506806140940,9
4017,ad1271310319677,9
4018,ad635655159821,9
4019,ad231928233990,9
4020,ad549755813917,9
4021,ad68719476746,9
4022,ad412316860433,9
4023,ad584115552258,9
4024,ad1254130450440,9
4025,ad77309411377,9
4026,ad1322849927226,9
4027,ad352187318282,9
4028,ad1228360646710,9
4029,ad240518168596,9
4030,ad549755813908,9
4031,ad1589137899526,9
4032,ad34359738383,9
4033,ad1425929142286,9
4034,ad300647710750,9
4035,ad1580547964969,9
4036,ad1477468749863,9
4037,ad1554778161204,9
4038,ad154618822699,9
4039,ad1580547964933,9
4040,ad1357209665540,9
4041,ad223338299442,9
4042,ad1434519076896,9
4043,ad498216206383,9
4044,ad962072674335,9
4045,ad910533066825,9
4046,ad1486058684483,9
4047,ad850403524634,9
4048,ad1116691497002,9
4049,ad1589137899571,9
4050,ad1047972020267,9
4051,ad1683627180094,9
4052,ad1563368095763,9
4053,ad1554778161198,9
4054,ad377957122107,9
4055,ad206158430247,9
4056,ad773094113292,9
4057,ad60129542144,9
4058,ad1056561954856,9
4059,ad1443109011498,9
4060,ad1675037245492,9
4061,ad781684047905,9
4062,ad1451698946075,9
4063,ad197568495650,9
4064,ad893353197624,9
4065,ad481036337177,9
4066,ad1236950581279,9
4067,ad1022202216488,9
4068,ad377957122087,9
4069,ad592705486853,9
4070,ad704374636595,9
4071,ad446676598828,9
4072,ad1511828488215,9
4073,ad944892805148,9
4074,ad635655159816,9
4075,ad635655159825,9
4076,ad1262720385071,9
4077,ad1580547964937,9
4078,ad1425929142324,9
4079,ad1623497637900,9
4080,ad1537598292039,9
4081,ad266287972410,9
4082,ad1236950581298,9
4083,ad1683627180057,9
4084,ad1047972020233,9
4085,ad420906795031,9
4086,ad1434519076909,9
4087,ad962072674337,9
4088,ad730144440365,9
4089,ad8589934633,9
4090,ad1623497637889,9
4091,ad850403524613,9
4092,ad309237645319,9
4093,ad996432412706,9
4094,ad489626271799,9
4095,ad1211180777520,9
4096,ad532575944733,9
4097,ad1236950581297,9
4098,ad747324309555,9
4099,ad120259084301,9
4100,ad94489280532,9
4101,ad17179869201,9
4102,ad1417339207688,9
4103,ad395136991288,9
4104,ad1365799600133,9
4105,ad1614907703326,9
4106,ad1245540515859,9
4107,ad927712936002,9
4108,ad1125281431554,9
4109,ad249108103189,9
4110,ad498216206341,9
4111,ad738734374915,9
4112,ad1022202216472,9
4113,ad481036337167,9
4114,ad635655159818,9
4115,ad867583393851,9
4116,ad1417339207711,9
4117,ad1374389534757,9
4118,ad1563368095751,9
4119,ad1022202216509,9
4120,ad901943132212,9
4121,ad1022202216500,9
4122,ad266287972409,9
4123,ad1142461300740,9
4124,ad1649267441688,9
4125,ad94489280516,9
4126,ad1340029796375,9
4127,ad773094113311,9
4128,ad68719476795,9
4129,ad944892805151,9
4130,ad34359738384,9
4131,ad584115552279,9
4132,ad807453851677,9
4133,ad438086664204,9
4134,ad1340029796361,9
4135,ad506806140983,9
4136,ad369367187479,9
4137,ad326417514535,9
4138,ad292057776130,9
4139,ad249108103218,9
4140,ad1279900254223,9
4141,ad1554778161176,9
4142,ad1563368095758,9
4143,ad549755813899,9
4144,ad1168231104524,9
4145,ad549755813920,9
4146,ad197568495622,9
4147,ad412316860426,9
4148,ad42949672970,9
4149,ad1520418422800,9
4150,ad214748364827,9
4151,ad936302870566,9
4152,ad747324309526,9
4153,ad601295421441,9
4154,ad661424963587,9
4155,ad420906795024,9
4156,ad463856468017,9
4157,ad1700807049261,9
4158,ad34359738389,9
4159,ad1494648619051,9
4160,ad1082331758642,9
4161,ad1348619730967,9
4162,ad420906795063,9
4163,ad171798691893,9
4164,ad1563368095764,9
4165,ad584115552282,9
4166,ad403726925867,9
4167,ad1666447310853,9
4168,ad515396075553,9
4169,ad678604832781,9
4170,ad188978561029,9
4171,ad197568495632,9
4172,ad8589934609,9
4173,ad858993459244,9
4174,ad326417514506,9
4175,ad1365799600182,9
4176,ad472446402618,9
4177,ad695784702003,9
4178,ad292057776158,9
4179,ad360777252927,9
4180,ad609885356056,9
4181,ad395136991243,9
4182,ad171798691866,9
4183,ad1391569403914,9
4184,ad240518168581,9
4185,ad438086664224,9
4186,ad670014898193,9
4187,ad627065225216,9
4188,ad1400159338554,9
4189,ad309237645349,9
4190,ad1082331758617,9
4191,ad1151051235380,9
4192,ad154618822673,9
4193,ad644245094428,9
4194,ad1529008357434,9
4195,ad352187318287,9
4196,ad601295421499,9
4197,ad970662608934,9
4198,ad1211180777490,9
4199,ad68719476809,9
4200,ad1348619730944,9
4201,ad790273982514,9
4202,ad1125281431587,9
4203,ad1288490188822,9
4204,ad206158430232,9
4205,ad1563368095781,9
4206,ad1365799600166,9
4207,ad249108103223,9
4208,ad678604832788,9
4209,ad1675037245463,9
4210,ad532575944724,9
4211,ad420906795017,9
4212,ad1211180777529,9
4213,ad541165879319,9
4214,ad618475290646,9
4215,ad841813590045,9
4216,ad1245540515903,9
4217,ad1571958030346,9
4218,ad1211180777498,9
4219,ad231928234022,9
4220,ad678604832817,9
4221,ad1503238553610,9
4222,ad738734374958,9
4223,ad721554505776,9
4224,ad687194767363,9
4225,ad1245540515864,9
4226,ad816043786314,9
4227,ad987842478097,9
4228,ad867583393823,9
4229,ad51539607598,9
4230,ad120259084294,9
4231,ad592705486883,9
4232,ad1228360646686,9
4233,ad128849018910,9
4234,ad249108103174,9
4235,ad85899345930,9
4236,ad317827579912,9
4237,ad360777252943,9
4238,ad1039382085659,9
4239,ad1434519076924,9
4240,ad171798691875,9
4241,ad1090921693237,9
4242,ad1039382085679,9
4243,ad670014898214,9
4244,ad523986010150,9
4245,ad463856467971,9
4246,ad1125281431608,9
4247,ad506806140948,9
4248,ad1486058684473,9
4249,ad163208757269,9
4250,ad910533066823,9
4251,ad489626271760,9
4252,ad146028888068,9
4253,ad532575944722,9
4254,ad584115552320,9
4255,ad704374636580,9
4256,ad867583393792,9
4257,ad944892805156,9
4258,ad1700807049228,9
4259,ad824633720890,9
4260,ad635655159838,9
4261,ad137438953476,9
4262,ad506806140986,9
4263,ad42949672978,9
4264,ad180388626432,9
4265,ad601295421440,9
4266,ad747324309561,9
4267,ad1314259992631,9
4268,ad128849018918,9
4269,ad1374389534731,9
4270,ad498216206365,9
4271,ad1073741824032,9
4272,ad1082331758619,9
4273,ad1382979469331,9
4274,ad455266533387,9
4275,ad77309411362,9
4276,ad979252543526,9
4277,ad1202590842933,9
4278,ad292057776135,9
4279,ad274877906954,9
4280,ad962072674322,8
4281,ad1443109011483,8
4282,ad498216206340,8
4283,ad326417514542,8
4284,ad85899345962,8
4285,ad1125281431577,8
4286,ad979252543499,8
4287,ad1649267441667,8
4288,ad1700807049279,8
4289,ad446676598813,8
4290,ad695784701964,8
4291,ad1434519076876,8
4292,ad850403524619,8
4293,ad764504178765,8
4294,ad1159641169922,8
4295,ad833223655485,8
4296,ad274877906949,8
4297,ad1640677507077,8
4298,ad1331439861821,8
4299,ad901943132174,8
4300,ad335007449139,8
4301,ad1159641169944,8
4302,ad867583393813,8
4303,ad257698037790,8
4304,ad472446402609,8
4305,ad944892805181,8
4306,ad936302870551,8
4307,ad901943132172,8
4308,ad652835029034,8
4309,ad128849018927,8
4310,ad34359738424,8
4311,ad335007449088,8
4312,ad1451698946051,8
4313,ad283467841548,8
4314,ad1202590842897,8
4315,ad901943132208,8
4316,ad738734374972,8
4317,ad592705486875,8
4318,ad927712936000,8
4319,ad1623497637905,8
4320,ad360777252873,8
4321,ad94489280571,8
4322,ad1709396983828,8
4323,ad283467841583,8
4324,ad644245094464,8
4325,ad798863917064,8
4326,ad515396075539,8
4327,ad68719476808,8
4328,ad1073741824002,8
4329,ad1228360646675,8
4330,ad893353197578,8
4331,ad1675037245442,8
4332,ad25769803813,8
4333,ad721554505769,8
4334,ad223338299401,8
4335,ad1005022347315,8
4336,ad257698037762,8
4337,ad163208757258,8
4338,ad1365799600184,8
4339,ad343597383688,8
4340,ad1331439861802,8
4341,ad1211180777536,8
4342,ad987842478081,8
4343,ad1683627180036,8
4344,ad1503238553658,8
4345,ad1030792151090,8
4346,ad1589137899569,8
4347,ad601295421505,8
4348,ad489626271791,8
4349,ad455266533405,8
4350,ad1211180777483,8
4351,ad455266533441,8
4352,ad1279900254228,8
4353,ad1546188226622,8
4354,ad1589137899568,8
4355,ad369367187474,8
4356,ad901943132194,8
4357,ad360777252929,8
4358,ad1632087572498,8
4359,ad1666447310898,8
4360,ad1477468749885,8
4361,ad1563368095757,8
4362,ad670014898178,8
4363,ad1623497637891,8
4364,ad1400159338551,8
4365,ad773094113327,8
4366,ad687194767360,8
4367,ad137438953474,8
4368,ad1417339207694,8
4369,ad747324309554,8
4370,ad463856467986,8
4371,ad833223655437,8
4372,ad927712935970,8
4373,ad249108103178,8
4374,ad541165879331,8
4375,ad644245094459,8
4376,ad755914244137,8
4377,ad1194000908307,8
4378,ad1391569403937,8
4379,ad1305670057987,8
4380,ad1151051235346,8
4381,ad1297080123433,8
4382,ad1700807049295,8
4383,ad1614907703307,8
4384,ad816043786270,8
4385,ad858993459269,8
4386,ad42949673002,8
4387,ad549755813905,8
4388,ad300647710770,8
4389,ad687194767399,8
4390,ad584115552311,8
4391,ad601295421445,8
4392,ad644245094426,8
4393,ad1700807049272,8
4394,ad1408749273137,8
4395,ad1700807049234,8
4396,ad901943132164,8
4397,ad128849018888,8
4398,ad309237645365,8
4399,ad755914244120,8
4400,ad420906795032,8
4401,ad1391569403942,8
4402,ad1262720385056,8
4403,ad438086664242,8
4404,ad455266533418,8
4405,ad670014898187,8
4406,ad755914244146,8
4407,ad1073741824009,8
4408,ad412316860430,8
4409,ad919123001396,8
4410,ad1305670058037,8
4411,ad42949672966,8
4412,ad1537598291984,8
4413,ad1236950581290,8
4414,ad1176821039160,8
4415,ad549755813902,8
4416,ad1194000908309,8
4417,ad343597383706,8
4418,ad833223655449,8
4419,ad996432412711,8
4420,ad515396075556,8
4421,ad42949673001,8
4422,ad1434519076931,8
4423,ad1537598291970,8
4424,ad1597727834139,8
4425,ad1013612281882,8
4426,ad1116691496993,8
4427,ad68719476802,8
4428,ad360777252899,8
4429,ad103079215138,8
4430,ad824633720844,8
4431,ad266287972370,8
4432,ad283467841595,8
4433,ad377957122102,8
4434,ad377957122115,8
4435,ad412316860464,8
4436,ad1279900254265,8
4437,ad42949672991,8
4438,ad1348619730973,8
4439,ad790273982493,8
4440,ad618475290675,8
4441,ad532575944710,8
4442,ad962072674306,8
4443,ad1460288880663,8
4444,ad936302870534,8
4445,ad103079215180,8
4446,ad764504178767,8
4447,ad317827579918,8
4448,ad300647710758,8
4449,ad893353197639,8
4450,ad1443109011511,8
4451,ad910533066769,8
4452,ad111669149724,8
4453,ad1425929142323,8
4454,ad489626271765,8
4455,ad1382979469328,8
4456,ad532575944730,8
4457,ad1649267441708,8
4458,ad798863917067,8
4459,ad68719476800,8
4460,ad618475290653,8
4461,ad1142461300790,8
4462,ad429496729610,8
4463,ad1640677507093,8
4464,ad420906795078,8
4465,ad1314259992599,8
4466,ad343597383690,8
4467,ad627065225224,8
4468,ad1537598291981,8
4469,ad188978561061,8
4470,ad446676598831,8
4471,ad798863917074,8
4472,ad893353197574,8
4473,ad893353197576,8
4474,ad103079215165,8
4475,ad1563368095800,8
4476,ad1211180777521,8
4477,ad1400159338521,8
4478,ad773094113342,8
4479,ad1022202216512,8
4480,ad446676598800,8
4481,ad472446402593,8
4482,ad463856467999,8
4483,ad1365799600193,8
4484,ad8589934607,8
4485,ad1039382085649,8
4486,ad1580547964974,8
4487,ad1245540515886,8
4488,ad695784702011,8
4489,ad1374389534733,8
4490,ad1194000908303,8
4491,ad1614907703333,8
4492,ad1632087572528,8
4493,ad85899345972,8
4494,ad34359738414,8
4495,ad1468878815266,8
4496,ad876173328439,8
4497,ad386547056645,8
4498,ad1589137899555,8
4499,ad927712935993,8
4500,ad876173328387,8
4501,ad85899345964,8
4502,ad721554505759,8
4503,ad446676598817,8
4504,ad687194767391,8
4505,ad1245540515872,8
4506,ad103079215137,8
4507,ad360777252925,8
4508,ad1340029796385,8
4509,ad120259084304,8
4510,ad1649267441679,8
4511,ad721554505785,8
4512,ad1271310319665,8
4513,ad1022202216470,8
4514,ad1374389534745,8
4515,ad1236950581295,8
4516,ad764504178740,8
4517,ad1563368095744,8
4518,ad1666447310865,8
4519,ad1211180777510,8
4520,ad1434519076902,8
4521,ad128849018887,8
4522,ad137438953520,8
4523,ad17179869228,8
4524,ad627065225267,8
4525,ad807453851649,8
4526,ad1065151889450,8
4527,ad670014898177,8
4528,ad360777252866,8
4529,ad1520418422798,8
4530,ad970662608909,8
4531,ad1194000908348,8
4532,ad17179869209,8
4533,ad1047972020277,8
4534,ad738734374946,8
4535,ad1700807049296,8
4536,ad266287972374,8
4537,ad206158430243,8
4538,ad1065151889410,8
4539,ad558345748484,8
4540,ad1546188226607,8
4541,ad1580547964950,8
4542,ad1314259992643,8
4543,ad1408749273145,8
4544,ad343597383699,8
4545,ad1589137899533,8
4546,ad962072674371,8
4547,ad841813590034,8
4548,ad704374636573,8
4549,ad652835029037,8
4550,ad627065225217,8
4551,ad8,8
4552,ad1537598292028,8
4553,ad987842478140,8
4554,ad429496729642,8
4555,ad652835029055,8
4556,ad197568495651,8
4557,ad1443109011501,8
4558,ad1228360646687,8
4559,ad1159641169933,8
4560,ad1374389534740,8
4561,ad25769803817,8
4562,ad833223655489,8
4563,ad1151051235392,8
4564,ad670014898185,8
4565,ad403726925846,8
4566,ad1666447310882,8
4567,ad1477468749866,8
4568,ad335007449109,8
4569,ad566935683109,8
4570,ad77309411340,8
4571,ad876173328407,8
4572,ad1520418422801,8
4573,ad1571958030386,8
4574,ad962072674357,8
4575,ad317827579916,8
4576,ad678604832774,8
4577,ad274877906950,8
4578,ad335007449133,8
4579,ad609885356032,8
4580,ad944892805164,8
4581,ad1108101562380,8
4582,ad8589934611,8
4583,ad1649267441672,8
4584,ad944892805187,8
4585,ad627065225225,8
4586,ad678604832771,8
4587,ad386547056689,8
4588,ad1228360646660,8
4589,ad1228360646658,8
4590,ad1468878815262,8
4591,ad274877906985,8
4592,ad910533066811,8
4593,ad1271310319657,8
4594,ad1228360646683,8
4595,ad455266533377,8
4596,ad1039382085680,8
4597,ad1700807049251,8
4598,ad1675037245496,8
4599,ad1314259992636,8
4600,ad1039382085664,8
4601,ad824633720887,8
4602,ad1039382085634,8
4603,ad1056561954865,8
4604,ad970662608920,8
4605,ad1314259992635,8
4606,ad292057776159,8
4607,ad59,8
4608,ad249108103172,8
4609,ad85899345963,8
4610,ad764504178754,8
4611,ad1460288880659,8
4612,ad223338299408,8
4613,ad1537598292027,8
4614,ad1382979469334,8
4615,ad893353197644,8
4616,ad386547056654,8
4617,ad1151051235334,8
4618,ad1554778161158,8
4619,ad300647710755,8
4620,ad180388626475,8
4621,ad1022202216454,8
4622,ad816043786250,8
4623,ad712964571160,8
4624,ad953482739767,8
4625,ad1228360646656,8
4626,ad103079215177,8
4627,ad1245540515884,8
4628,ad1082331758609,8
4629,ad1279900254243,8
4630,ad936302870549,8
4631,ad627065225226,8
4632,ad472446402606,8
4633,ad1116691496988,8
4634,ad360777252881,8
4635,ad936302870568,8
4636,ad858993459254,8
4637,ad884763263012,8
4638,ad1391569403941,8
4639,ad377957122120,8
4640,ad1640677507092,8
4641,ad1692217114661,8
4642,ad481036337210,8
4643,ad858993459203,8
4644,ad1357209665550,8
4645,ad77309411343,8
4646,ad755914244140,8
4647,ad979252543510,8
